Filename,Class,Parent_A_Subject,Parent_A_Group,Parent_B_Subject,Parent_B_Group,Alpha
rh_Healthy_aug_0470_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4008_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4033_hippocampus_rh_aligned,Healthy,0.6809
rh_Healthy_aug_0471_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4008_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4033_hippocampus_rh_aligned,Healthy,0.7869
rh_Healthy_aug_0472_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4008_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4033_hippocampus_rh_aligned,Healthy,0.9083
rh_Healthy_aug_0473_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.1107
rh_Healthy_aug_0474_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.1978
rh_Healthy_aug_0475_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.3288
rh_Healthy_aug_0476_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.4601
rh_Healthy_aug_0477_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.5500
rh_Healthy_aug_0478_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.6752
rh_Healthy_aug_0479_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.7805
rh_Healthy_aug_0480_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4093_hippocampus_rh_aligned,Healthy,right_Healthy_sub-227_hippocampus_rh_aligned,Healthy,0.8982
rh_Healthy_aug_0481_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.1019
rh_Healthy_aug_0482_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.2162
rh_Healthy_aug_0483_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.3166
rh_Healthy_aug_0484_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.4502
rh_Healthy_aug_0485_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.5407
rh_Healthy_aug_0486_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.6570
rh_Healthy_aug_0487_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.7658
rh_Healthy_aug_0488_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-165_hippocampus_rh_aligned,Healthy,right_Healthy_sub-68_hippocampus_rh_aligned,Healthy,0.8847
rh_Healthy_aug_0489_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.0989
rh_Healthy_aug_0490_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.2185
rh_Healthy_aug_0491_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.3403
rh_Healthy_aug_0492_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.4271
rh_Healthy_aug_0493_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.5712
rh_Healthy_aug_0494_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.6813
rh_Healthy_aug_0495_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.7821
rh_Healthy_aug_0496_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-04178_hippocampus_rh_aligned,Healthy,right_Healthy_sub-388_hippocampus_rh_aligned,Healthy,0.9173
rh_Healthy_aug_0497_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.1196
rh_Healthy_aug_0498_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.2025
rh_Healthy_aug_0499_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.3237
rh_Healthy_aug_0500_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.4599
rh_Healthy_aug_0501_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.5660
rh_Healthy_aug_0502_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.6534
rh_Healthy_aug_0503_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.7970
rh_Healthy_aug_0504_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-205_hippocampus_rh_aligned,Healthy,right_Healthy_sub-264_hippocampus_rh_aligned,Healthy,0.9131
rh_Healthy_aug_0505_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.1100
rh_Healthy_aug_0506_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.2263
rh_Healthy_aug_0507_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.3416
rh_Healthy_aug_0508_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.4303
rh_Healthy_aug_0509_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.5466
rh_Healthy_aug_0510_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.6768
rh_Healthy_aug_0511_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.8020
rh_Healthy_aug_0512_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-348_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4080_hippocampus_rh_aligned,Healthy,0.8926
rh_Healthy_aug_0513_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.1035
rh_Healthy_aug_0514_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.2216
rh_Healthy_aug_0515_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.3266
rh_Healthy_aug_0516_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.4514
rh_Healthy_aug_0517_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.5731
rh_Healthy_aug_0518_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.6764
rh_Healthy_aug_0519_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.7873
rh_Healthy_aug_0520_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4054_hippocampus_rh_aligned,Healthy,right_Healthy_sub-407_hippocampus_rh_aligned,Healthy,0.8975
rh_Healthy_aug_0521_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.1031
rh_Healthy_aug_0522_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.2085
rh_Healthy_aug_0523_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.3242
rh_Healthy_aug_0524_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.4441
rh_Healthy_aug_0525_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.5398
rh_Healthy_aug_0526_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.6606
rh_Healthy_aug_0527_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.7874
rh_Healthy_aug_0528_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-25_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4071_hippocampus_rh_aligned,Healthy,0.8973
rh_Healthy_aug_0529_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.0933
rh_Healthy_aug_0530_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.2235
rh_Healthy_aug_0531_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.3363
rh_Healthy_aug_0532_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.4295
rh_Healthy_aug_0533_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.5723
rh_Healthy_aug_0534_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.6712
rh_Healthy_aug_0535_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.7954
rh_Healthy_aug_0536_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4083_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4066_hippocampus_rh_aligned,Healthy,0.9029
rh_Healthy_aug_0537_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.1199
rh_Healthy_aug_0538_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.2244
rh_Healthy_aug_0539_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.3369
rh_Healthy_aug_0540_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.4540
rh_Healthy_aug_0541_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.5429
rh_Healthy_aug_0542_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.6596
rh_Healthy_aug_0543_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.7943
rh_Healthy_aug_0544_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-32907_hippocampus_rh_aligned,Healthy,right_Healthy_sub-27974_hippocampus_rh_aligned,Healthy,0.8998
rh_Healthy_aug_0545_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.1102
rh_Healthy_aug_0546_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.1984
rh_Healthy_aug_0547_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.3300
rh_Healthy_aug_0548_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.4380
rh_Healthy_aug_0549_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.5554
rh_Healthy_aug_0550_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.6756
rh_Healthy_aug_0551_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.7858
rh_Healthy_aug_0552_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-202_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04217_hippocampus_rh_aligned,Healthy,0.9016
rh_Healthy_aug_0553_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.0995
rh_Healthy_aug_0554_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.2106
rh_Healthy_aug_0555_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.3394
rh_Healthy_aug_0556_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.4233
rh_Healthy_aug_0557_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.5611
rh_Healthy_aug_0558_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.6740
rh_Healthy_aug_0559_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.7944
rh_Healthy_aug_0560_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-337_hippocampus_rh_aligned,Healthy,right_Healthy_sub-04209_hippocampus_rh_aligned,Healthy,0.9040
rh_Healthy_aug_0561_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.1131
rh_Healthy_aug_0562_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.2326
rh_Healthy_aug_0563_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.3223
rh_Healthy_aug_0564_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.4320
rh_Healthy_aug_0565_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.5541
rh_Healthy_aug_0566_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.6629
rh_Healthy_aug_0567_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.7903
rh_Healthy_aug_0568_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4084_hippocampus_rh_aligned,Healthy,right_Healthy_sub-34359_hippocampus_rh_aligned,Healthy,0.9165
rh_Healthy_aug_0569_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.0856
rh_Healthy_aug_0570_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.1983
rh_Healthy_aug_0571_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.3188
rh_Healthy_aug_0572_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.4519
rh_Healthy_aug_0573_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.5609
rh_Healthy_aug_0574_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.6555
rh_Healthy_aug_0575_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.8025
rh_Healthy_aug_0576_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-143_hippocampus_rh_aligned,Healthy,right_Healthy_sub-441_hippocampus_rh_aligned,Healthy,0.9116
rh_Healthy_aug_0577_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.0809
rh_Healthy_aug_0578_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.2203
rh_Healthy_aug_0579_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.3394
rh_Healthy_aug_0580_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.4378
rh_Healthy_aug_0581_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.5399
rh_Healthy_aug_0582_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.6545
rh_Healthy_aug_0583_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.7699
rh_Healthy_aug_0584_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-454_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4052_hippocampus_rh_aligned,Healthy,0.9136
rh_Healthy_aug_0585_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.1164
rh_Healthy_aug_0586_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.1992
rh_Healthy_aug_0587_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.3180
rh_Healthy_aug_0588_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.4295
rh_Healthy_aug_0589_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.5446
rh_Healthy_aug_0590_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.6849
rh_Healthy_aug_0591_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.7790
rh_Healthy_aug_0592_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4015_hippocampus_rh_aligned,Healthy,right_Healthy_sub-93_hippocampus_rh_aligned,Healthy,0.8925
rh_Healthy_aug_0593_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.0891
rh_Healthy_aug_0594_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.2186
rh_Healthy_aug_0595_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.3237
rh_Healthy_aug_0596_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.4526
rh_Healthy_aug_0597_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.5454
rh_Healthy_aug_0598_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.6829
rh_Healthy_aug_0599_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.7899
rh_Healthy_aug_0600_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-354_hippocampus_rh_aligned,Healthy,right_Healthy_sub-217_hippocampus_rh_aligned,Healthy,0.8846
rh_Healthy_aug_0601_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.0966
rh_Healthy_aug_0602_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.2288
rh_Healthy_aug_0603_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.3455
rh_Healthy_aug_0604_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.4415
rh_Healthy_aug_0605_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.5564
rh_Healthy_aug_0606_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.6882
rh_Healthy_aug_0607_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.7892
rh_Healthy_aug_0608_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-349_hippocampus_rh_aligned,Healthy,right_Healthy_sub-426_hippocampus_rh_aligned,Healthy,0.8813
rh_Healthy_aug_0609_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4048_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4027_hippocampus_rh_aligned,Healthy,0.1165
rh_Healthy_aug_0610_SPHARM_ellalign.coef,Healthy,right_Healthy_sub-4048_hippocampus_rh_aligned,Healthy,right_Healthy_sub-4027_hippocampus_rh_aligned,Healthy,0.2042
